Chromosome	Start	End	width	strand	bases	gc	mappability	blacklist	residual	arm	bin
chr9	13000001	14000000	1000000	*	100	37.5849	91.5663	0	-0.0293031151759069	9p	1201
chr9	14000001	15000000	1000000	*	100	38.7855	91.7771	0	-0.00950883712323142	9p	1202
chr9	16000001	17000000	1000000	*	100	41.2764	91.2135	0	-0.0138077972882232	9p	1203
chr9	17000001	18000000	1000000	*	100	38.0631	87.5258	0	-0.0305404958191811	9p	1204
chr9	19000001	20000000	1000000	*	100	40.644	83.7779	0	-0.0121442863989659	9p	1205
chr9	20000001	21000000	1000000	*	100	37.9783	90.8803	0	0.0438388534935248	9p	1206
chr9	21000001	22000000	1000000	*	100	38.2281	85.9826	0	0.0249083158160984	9p	1207
chr9	22000001	23000000	1000000	*	100	36.6834	87.2681	0	0.00443527475480465	9p	1208
chr9	23000001	24000000	1000000	*	100	37.1763	90.6884	0	-0.0254536194266022	9p	1209
chr9	24000001	25000000	1000000	*	100	35.7294	88.245	0	-0.0215802215804167	9p	1210
chr9	25000001	26000000	1000000	*	100	35.5234	89.381	0	-0.0390006020556384	9p	1211
chr9	26000001	27000000	1000000	*	100	37.4853	89.011	0	0.00990498539167439	9p	1212
chr9	27000001	28000000	1000000	*	100	39.5366	88.7655	0	-0.00455670096902017	9p	1213
chr9	28000001	29000000	1000000	*	100	35.9616	90.3249	0	0.00330898744777519	9p	1214
chr9	29000001	30000000	1000000	*	100	35.1288	90.9529	0	-0.022468915785022	9p	1215
chr9	30000001	31000000	1000000	*	100	34.5527	90.5403	0	-0.0337263059479905	9p	1216
chr9	32000001	33000000	1000000	*	100	39.8112	84.4293	0	0.0240300593757986	9p	1217
chr9	35000001	36000000	1000000	*	100	44.7697	86.0989	0	0.00904712138076169	9p	1218
chr9	37000001	38000000	1000000	*	100	43.1144	88.6726	0	-0.0120663216441144	9p	1219
chr9	38000001	39000000	1000000	*	100	44.0126	71.8097	0	-0.0579448330187583	9p	1220
chr9	69000001	70000000	1000000	*	100	41.3186	86.7275	0	-0.00712825760405289	9q	1221
chr9	70000001	71000000	1000000	*	100	39.8794	88.4063	0	-0.0183106675764331	9q	1222
chr9	71000001	72000000	1000000	*	100	38.1872	90.1318	0	-0.00543926506627329	9q	1223
chr9	73000001	74000000	1000000	*	100	35.2234	93.0991	0	0.0229748065774945	9q	1224
chr9	74000001	75000000	1000000	*	100	37.6073	90.2946	0	-0.0191204214091499	9q	1225
chr9	75000001	76000000	1000000	*	100	39.3457	87.046	0	-0.00915315357743557	9q	1226
chr9	76000001	77000000	1000000	*	100	41.055	88.1892	0	0.00592448604419826	9q	1227
chr9	77000001	78000000	1000000	*	100	39.6516	87.7156	0	-0.0357964592158478	9q	1228
chr9	83000001	84000000	1000000	*	100	40.2837	84.1755	0	-0.0288122030207374	9q	1229
chr9	84000001	85000000	1000000	*	100	41.1551	89.9816	0	0.00489953476533089	9q	1230
chr9	85000001	86000000	1000000	*	100	39.9792	83.6012	0	-0.0204275300565674	9q	1231
chr9	86000001	87000000	1000000	*	100	41.3953	85.4866	0	0.00718608733278769	9q	1232
chr9	87000001	88000000	1000000	*	100	42.9724	86.9585	0	-0.0154361181069498	9q	1233
chr9	88000001	89000000	1000000	*	100	43.485	82.5274	0	-0.0318625005347746	9q	1234
chr9	89000001	90000000	1000000	*	99.9997	45.9418378255135	92.3922	0	0.0456762827574256	9q	1235
chr9	90000001	91000000	1000000	*	100	41.4719	87.6351	0	0.0172165440498797	9q	1236
chr9	91000001	92000000	1000000	*	100	43.1028	89.319	0	-0.00780813824623622	9q	1237
chr9	93000001	94000000	1000000	*	100	47.8944	89.5514	0	-0.0424650159468422	9q	1238
chr9	94000001	95000000	1000000	*	100	42.7199	77.7474	0	-0.0193181984424868	9q	1239
chr9	96000001	97000000	1000000	*	100	43.6664	80.7253	0	-0.0508488246047775	9q	1240
chr9	97000001	98000000	1000000	*	100	42.7789	81.1701	0	-0.0175075778715164	9q	1241
chr9	98000001	99000000	1000000	*	100	46.4074	89.9475	0	0.00784643030413168	9q	1242
chr9	99000001	100000000	1000000	*	100	40.8532	92.3371	0	0.0233414541532977	9q	1243
chr9	100000001	101000000	1000000	*	100	39.0589	83.6282	0	0.00296892914231339	9q	1244
chr9	101000001	102000000	1000000	*	100	38.2207	91.3371	0	0.00496049712272861	9q	1245
chr9	102000001	103000000	1000000	*	100	35.1054	88.2521	0	-5.64897379246587e-05	9q	1246
chr9	103000001	104000000	1000000	*	100	35.2143	89.9528	0	-0.00958274956522687	9q	1247
chr9	104000001	105000000	1000000	*	100	38.4664	87.959	0	-0.012424785656411	9q	1248
chr9	105000001	106000000	1000000	*	100	39.9789	84.7766	0	-0.00238296530560878	9q	1249
chr9	106000001	107000000	1000000	*	100	38.8237	88.488	0	0.01919761197436	9q	1250
chr9	107000001	108000000	1000000	*	100	43.2423	88.8564	0	-0.0171074383722318	9q	1251
chr9	108000001	109000000	1000000	*	100	40.8038	91.0853	0	0.0180757557284836	9q	1252
chr9	109000001	110000000	1000000	*	100	42.7444	90.8777	0	0.028540303542724	9q	1253
chr9	110000001	111000000	1000000	*	100	39.268	86.9785	0	0.0167568027152418	9q	1254
chr9	111000001	112000000	1000000	*	100	40.0389	85.184	0	-0.00029838612958849	9q	1255
chr9	112000001	113000000	1000000	*	100	41.4033	86.9599	0	0.00505496203172862	9q	1256
chr9	113000001	114000000	1000000	*	100	45.203	87.9023	0	0.00832502021384907	9q	1257
chr9	114000001	115000000	1000000	*	100	46.4724	91.5064	0	-0.00946834889295245	9q	1258
chr9	115000001	116000000	1000000	*	100	39.016	90.4409	0	0.00919676999340435	9q	1259
chr9	116000001	117000000	1000000	*	100	41.2658	92.716	0	0.00460615827702404	9q	1260
chr9	118000001	119000000	1000000	*	100	37.1791	92.6816	0	-0.00496009303949108	9q	1261
chr9	119000001	120000000	1000000	*	100	40.1953	92.0628	0	0.0333944757196682	9q	1262
chr9	120000001	121000000	1000000	*	100	43.2906	89.242	0	0.044681547352535	9q	1263
chr9	121000001	122000000	1000000	*	100	45.6016	88.8777	0	0.00684171294786562	9q	1264
chr9	123000001	124000000	1000000	*	100	42.8724	90.8173	0	0.0257669923484637	9q	1265
chr9	124000001	125000000	1000000	*	100	46.8291	87.8394	0	-0.00962658254293525	9q	1266
chr9	125000001	126000000	1000000	*	100	42.2812	84.5412	0	-0.00559157049507797	9q	1267
chr9	126000001	127000000	1000000	*	100	47.4842	90.1142	0	-0.0131392724565939	9q	1268
chr9	127000001	128000000	1000000	*	100	49.6759	88.5193	0	0.0250134250707562	9q	1269
chr9	128000001	129000000	1000000	*	100	50.9219	77.3195	0	0.0460573411875993	9q	1270
chr9	130000001	131000000	1000000	*	100	50.5091	86.1806	0	-0.00228771557157076	9q	1271
chr9	131000001	132000000	1000000	*	100	48.9648	85.7568	0	0.0106681398362937	9q	1272
chr9	132000001	133000000	1000000	*	100	47.1345	89.3215	0	0.00868643743078101	9q	1273
chr9	133000001	134000000	1000000	*	100	54.3887	89.0771	0	-0.00547036032383547	9q	1274
chr9	135000001	136000000	1000000	*	100	53.3849	90.8477	0	-0.0421268804256643	9q	1275
chr9	136000001	137000000	1000000	*	100	58.5578	90.0133	0	0.0361242024382399	9q	1276
chr9	137000001	138000000	1000000	*	100	55.095	83.9647	0	-0.00675947840187613	9q	1277
chr10	1	1000000	1000000	*	99	45.6922222222222	83.7686	0	-0.0293439450587864	10p	1278
chr10	1000001	2000000	1000000	*	100	45.6805	90.0986	0	-0.0178389799320055	10p	1279
chr10	3000001	4000000	1000000	*	100	44.2616	92.4086	0	-0.0113452766547285	10p	1280
chr10	4000001	5000000	1000000	*	100	38.8849	92.4492	0	-0.000147375308245712	10p	1281
chr10	5000001	6000000	1000000	*	100	43.6129	85.2669	0	-0.0134336948006611	10p	1282
chr10	6000001	7000000	1000000	*	100	43.4648	86.1211	0	0.0198507535403986	10p	1283
chr10	7000001	8000000	1000000	*	100	42.4225	89.6674	0	0.000153643628177269	10p	1284
chr10	8000001	9000000	1000000	*	100	39.9204	92.1246	0	-0.0346874216288872	10p	1285
chr10	9000001	10000000	1000000	*	100	36.2227	91.8721	0	0.00381664245329416	10p	1286
chr10	10000001	11000000	1000000	*	100	39.1089	91.4075	0	0.0296949573335065	10p	1287
chr10	11000001	12000000	1000000	*	100	43.7801	90.0697	0	0.0287753120879454	10p	1288
chr10	12000001	13000000	1000000	*	100	45.1125	82.2214	0	0.0383730808087535	10p	1289
chr10	13000001	14000000	1000000	*	100	44.2597	85.2956	0	0.0120331415593937	10p	1290
chr10	14000001	15000000	1000000	*	100	42.6854	88.3523	0	0.00451708677679208	10p	1291
chr10	15000001	16000000	1000000	*	100	41.4692	85.2967	0	-0.0143149110668564	10p	1292
chr10	16000001	17000000	1000000	*	100	40.1673	88.0861	0	-0.0267234148860168	10p	1293
chr10	17000001	18000000	1000000	*	100	39.9412	87.4318	0	-0.0156888868302647	10p	1294
chr10	18000001	19000000	1000000	*	100	39.4477	86.3825	0	-0.0115628432179922	10p	1295
chr10	20000001	21000000	1000000	*	100	37.9451	87.7259	0	-0.00477544786628475	10p	1296
chr10	21000001	22000000	1000000	*	100	40.995	84.5965	0	-0.0450747419053398	10p	1297
chr10	22000001	23000000	1000000	*	100	40.1023	87.3327	0	0.00324687487805264	10p	1298
chr10	23000001	24000000	1000000	*	100	40.3756	87.225	0	-0.00232460028639336	10p	1299
chr10	24000001	25000000	1000000	*	100	41.2448	88.0875	0	-0.0225277286315006	10p	1300
chr10	27000001	28000000	1000000	*	100	39.2753	84.0269	0	-0.0379765699990077	10p	1301
chr10	28000001	29000000	1000000	*	100	40.9694	87.9585	0	-0.0475851903677647	10p	1302
chr10	29000001	30000000	1000000	*	100	43.0689	87.8479	0	-0.0492133722039778	10p	1303
chr10	31000001	32000000	1000000	*	100	39.886	86.9574	0	-0.00540665671801588	10p	1304
chr10	32000001	33000000	1000000	*	100	39.2703	79.6957	0	0.00718378752861359	10p	1305
chr10	33000001	34000000	1000000	*	100	41.4219	89.857	0	-0.00820245965965793	10p	1306
chr10	34000001	35000000	1000000	*	100	41.4989	88.7035	0	-0.0223550585276352	10p	1307
chr10	35000001	36000000	1000000	*	100	42.0263	86.6707	0	-0.0238997404259559	10p	1308
chr10	43000001	44000000	1000000	*	100	46.4504	87.0212	0	-0.0386511542756576	10q	1309
chr10	44000001	45000000	1000000	*	100	43.4073	88.7708	0	-0.0121186074350522	10q	1310
chr10	48000001	49000000	1000000	*	100	43.7647	84.4338	0	-0.0225861137702843	10q	1311
chr10	49000001	50000000	1000000	*	100	43.9119	84.4856	0	-0.0278121256761453	10q	1312
chr10	50000001	51000000	1000000	*	100	39.8804	75.5685	0	-0.0274381632905746	10q	1313
chr10	51000001	52000000	1000000	*	100	36.4962	92.1909	0	0.0309909281033158	10q	1314
chr10	52000001	53000000	1000000	*	100	37.266	89.2289	0	-0.0114550735996347	10q	1315
chr10	53000001	54000000	1000000	*	99.9998	35.5318710637421	88.8227	0	-0.0388960947054998	10q	1316
chr10	54000001	55000000	1000000	*	100	34.8487	90.3666	0	-0.0265897619185362	10q	1317
chr10	56000001	57000000	1000000	*	100	34.897	90.0118	0	-0.00563449256948251	10q	1318
chr10	58000001	59000000	1000000	*	99.9999	38.5412385412385	88.6026	0	-0.0278945581160749	10q	1319
chr10	60000001	61000000	1000000	*	100	38.198	93.2717	0	0.0083064677989847	10q	1320
chr10	61000001	62000000	1000000	*	100	37.7583	92.119	0	0.0254362615560076	10q	1321
chr10	62000001	63000000	1000000	*	99.9997	39.9590198770596	90.7389	0	0.0439251724614954	10q	1322
chr10	63000001	64000000	1000000	*	100	39.6495	85.891	0	-0.000751397073905258	10q	1323
chr10	64000001	65000000	1000000	*	100	36.5584	89.7289	0	-0.00336224525900469	10q	1324
chr10	65000001	66000000	1000000	*	100	35.2834	89.9154	0	-0.0130712506217735	10q	1325
chr10	66000001	67000000	1000000	*	100	35.902	90.5801	0	-0.0143906796984037	10q	1326
chr10	67000001	68000000	1000000	*	100	37.7597	82.2065	0	0.00148284361776119	10q	1327
chr10	68000001	69000000	1000000	*	100	42.0862	79.924	0	-0.0184419012981475	10q	1328
chr10	70000001	71000000	1000000	*	100	47.5812	88.8963	0	-0.00427875710666914	10q	1329
chr10	71000001	72000000	1000000	*	100	50.6068	92.3612	0	0.0550726195063618	10q	1330
chr10	72000001	73000000	1000000	*	100	42.8619	82.5323	0	-0.00269425879109658	10q	1331
chr10	73000001	74000000	1000000	*	100	43.1684	78.8099	0	0.0122666427648038	10q	1332
chr10	74000001	75000000	1000000	*	100	39.2544	85.6236	0	0.00527524342651198	10q	1333
chr10	75000001	76000000	1000000	*	100	43.7727	90.2496	0	0.0209295793637966	10q	1334
chr10	76000001	77000000	1000000	*	100	39.8758	90.3069	0	-0.00240189787526124	10q	1335
chr10	78000001	79000000	1000000	*	100	47.1122	93.3327	0	0.0423008143930107	10q	1336
chr10	80000001	81000000	1000000	*	100	43.6348	82.3041	0	-0.0237445870138155	10q	1337
chr10	81000001	82000000	1000000	*	100	36.4114	89.5066	0	-0.0110833174299409	10q	1338
chr10	82000001	83000000	1000000	*	100	37.3881	93.0062	0	-0.00185464964930099	10q	1339
chr10	83000001	84000000	1000000	*	100	37.8114	89.9387	0	-0.0243699337875759	10q	1340
chr10	84000001	85000000	1000000	*	100	41.2051	85.8156	0	-0.01856688661086	10q	1341
chr10	85000001	86000000	1000000	*	100	39.701	90.3856	0	0.00443376352802416	10q	1342
chr10	86000001	87000000	1000000	*	100	46.2379	88.3126	0	0.00113534725004466	10q	1343
chr10	88000001	89000000	1000000	*	100	38.1189	93.4164	0	NA	10q	1344
chr10	90000001	91000000	1000000	*	100	38.1959	87.7447	0	0.0297764731893643	10q	1345
chr10	91000001	92000000	1000000	*	100	39.6366	86.4608	0	0.0242369997025923	10q	1346
chr10	92000001	93000000	1000000	*	100	40.9454	82.3039	0	-0.00785776891816303	10q	1347
chr10	93000001	94000000	1000000	*	100	42.5568	87.7621	0	-0.0245877986734758	10q	1348
chr10	94000001	95000000	1000000	*	100	39.5932	79.8529	0	0.00627869527134339	10q	1349
chr10	95000001	96000000	1000000	*	100	41.4279	83.835	0	0.0450501748408015	10q	1350
chr10	96000001	97000000	1000000	*	100	41.7432	89.4999	0	0.0307618576904883	10q	1351
chr10	97000001	98000000	1000000	*	100	48.4934	86.5518	0	0.00709450476040341	10q	1352
chr10	98000001	99000000	1000000	*	100	41.4444	87.3709	0	-0.000995672678396342	10q	1353
chr10	99000001	100000000	1000000	*	100	41.6999	83.1901	0	-0.00438815665231351	10q	1354
chr10	101000001	102000000	1000000	*	100	46.0518	87.8551	0	-0.0293954686190865	10q	1355
chr10	102000001	103000000	1000000	*	100	47.0946	81.2358	0	0.0224220105505291	10q	1356
chr10	103000001	104000000	1000000	*	100	46.4215	86.2366	0	0.00207710741423806	10q	1357
chr10	104000001	105000000	1000000	*	100	42.0457	92.4377	0	0.0278310327979381	10q	1358
chr10	105000001	106000000	1000000	*	100	38.5786	89.9557	0	-0.00155586232275851	10q	1359
chr10	106000001	107000000	1000000	*	100	38.4267	90.4127	0	0.0113948260580841	10q	1360
chr10	107000001	108000000	1000000	*	100	37.5109	93.6766	0	1.0202371275303e-05	10q	1361
chr10	108000001	109000000	1000000	*	100	37.1838	89.5963	0	0.00603381463283004	10q	1362
chr10	109000001	110000000	1000000	*	100	39.8109	83.9809	0	0.0543261175731097	10q	1363
chr10	110000001	111000000	1000000	*	100	42.1501	91.3834	0	0.0278429875625742	10q	1364
chr10	111000001	112000000	1000000	*	100	40.1838	91.1952	0	0.043744909806495	10q	1365
chr10	113000001	114000000	1000000	*	100	42.9636	93.2856	0	0.0226030805666519	10q	1366
chr10	114000001	115000000	1000000	*	99.9999	42.3254423254423	90.6086	0	-0.0125330641590706	10q	1367
chr10	116000001	117000000	1000000	*	100	42.2283	91.5199	0	-0.0467871301931361	10q	1368
chr10	117000001	118000000	1000000	*	100	43.6963	91.5025	0	-0.0384619063362175	10q	1369
chr10	118000001	119000000	1000000	*	100	41.5528	91.1499	0	0.0128300860187479	10q	1370
chr10	119000001	120000000	1000000	*	100	45.9352	85.1053	0	-0.000953222120998964	10q	1371
chr10	120000001	121000000	1000000	*	100	41.7446	89.7205	0	-0.00509990343741112	10q	1372
chr10	121000001	122000000	1000000	*	100	42.8808	90.3675	0	-0.0232557769168693	10q	1373
chr10	122000001	123000000	1000000	*	100	44.9996	88.9415	0	-0.0277982583344977	10q	1374
chr10	124000001	125000000	1000000	*	99.9692	48.847845136302	89.9342	0	-0.0198079012963961	10q	1375
chr10	126000001	127000000	1000000	*	100	43.4248	90.5469	0	-0.0302877585865623	10q	1376
chr10	127000001	128000000	1000000	*	100	43.7762	92.8557	0	-0.0332323882616773	10q	1377
chr10	128000001	129000000	1000000	*	100	45.0429	94.8392	0	-0.0234519832483481	10q	1378
chr10	129000001	130000000	1000000	*	100	44.9253	95.3248	0	-0.0545743058428397	10q	1379
chr10	130000001	131000000	1000000	*	100	46.4994	91.547	0	-0.0525598050429381	10q	1380
chr10	131000001	132000000	1000000	*	99.9894	48.6543573618804	92.0809	0	-0.0439070455041244	10q	1381
chr10	132000001	133000000	1000000	*	100	54.8142	90.782	0	-0.0177266169885149	10q	1382
chr11	1	1000000	1000000	*	94	54.8079787234043	73.1988	0	0.00812728965406628	11p	1383
chr11	1000001	2000000	1000000	*	100	56.8306	85.7683	0	-0.00687926022403618	11p	1384
chr11	2000001	3000000	1000000	*	100	53.3157	91.4259	0	-0.0549787579181837	11p	1385
chr11	4000001	5000000	1000000	*	100	40.0163	79.0141	0	0.0267204871742994	11p	1386
chr11	5000001	6000000	1000000	*	100	38.299	86.948	0	-9.8961285646515e-05	11p	1387
chr11	6000001	7000000	1000000	*	100	42.0709	87.5632	0	-0.00403364909098874	11p	1388
chr11	7000001	8000000	1000000	*	100	40.1895	87.7804	0	0.0129080542192831	11p	1389
chr11	9000001	10000000	1000000	*	100	42.3572	81.2041	0	0.0238282146495172	11p	1390
chr11	11000001	12000000	1000000	*	100	43.085	93.7489	0	0.00950895199758695	11p	1391
chr11	12000001	13000000	1000000	*	100	43.511	92.4512	0	0.00252568023853261	11p	1392
chr11	13000001	14000000	1000000	*	100	40.8296	86.5577	0	-0.00270141856400219	11p	1393
chr11	14000001	15000000	1000000	*	100	39.982	83.6829	0	0.0163467395620837	11p	1394
chr11	15000001	16000000	1000000	*	100	41.4895	95.4728	0	0.0041518762903725	11p	1395
chr11	16000001	17000000	1000000	*	100	38.5136	89.4233	0	-0.00509386735820622	11p	1396
chr11	17000001	18000000	1000000	*	100	45.1734	89.5003	0	-0.0104503651048445	11p	1397
chr11	18000001	19000000	1000000	*	100	42.3739	80.7001	0	0.00960024715325625	11p	1398
chr11	19000001	20000000	1000000	*	100	43.4147	91.7662	0	0.0297027206125693	11p	1399
chr11	20000001	21000000	1000000	*	100	40.8661	89.7124	0	-0.0224657492007193	11p	1400
chr11	21000001	22000000	1000000	*	100	37.0812	91.4804	0	0.00919603728779406	11p	1401
chr11	22000001	23000000	1000000	*	100	36.4571	89.6859	0	0.00771298801767084	11p	1402
chr11	23000001	24000000	1000000	*	100	35.9338	87.7684	0	-0.0414097764043897	11p	1403
chr11	25000001	26000000	1000000	*	100	35.2542	87.2087	0	-0.00450207794829433	11p	1404
chr11	26000001	27000000	1000000	*	100	36.4817	89.6867	0	-8.71737447862286e-05	11p	1405
chr11	28000001	29000000	1000000	*	100	36.5837	89.5124	0	-0.013579205183051	11p	1406
chr11	29000001	30000000	1000000	*	100	36.5567	89.5454	0	-0.0260189270081154	11p	1407
chr11	30000001	31000000	1000000	*	100	38.44	92.4239	0	0.0193735778527657	11p	1408
chr11	31000001	32000000	1000000	*	100	37.6515	89.3951	0	-0.000282620501454223	11p	1409
chr11	32000001	33000000	1000000	*	100	41.1687	85.699	0	-0.00508899882734626	11p	1410
chr11	33000001	34000000	1000000	*	100	41.9543	87.7602	0	0.012534979020431	11p	1411
chr11	34000001	35000000	1000000	*	100	42.4346	89.6176	0	0.0227481760725198	11p	1412
chr11	35000001	36000000	1000000	*	100	41.8332	90.5561	0	0.0563337146030762	11p	1413
chr11	36000001	37000000	1000000	*	100	41.3876	90.8126	0	0.0118077629278225	11p	1414
chr11	37000001	38000000	1000000	*	100	35.52	90.9686	0	-0.0298523297561256	11p	1415
chr11	38000001	39000000	1000000	*	100	35.2045	89.9854	0	-0.0211658674411936	11p	1416
chr11	39000001	40000000	1000000	*	100	36.4741	83.9519	0	-0.0240950342882462	11p	1417
chr11	40000001	41000000	1000000	*	100	36.7466	90.0402	0	-0.0272379984147499	11p	1418
chr11	41000001	42000000	1000000	*	100	36.8065	90.987	0	-0.0350520614582945	11p	1419
chr11	42000001	43000000	1000000	*	100	37.6081	87.0707	0	-0.0106095939690491	11p	1420
chr11	43000001	44000000	1000000	*	100	40.5845	87.8336	0	-0.0143699557770819	11p	1421
chr11	44000001	45000000	1000000	*	100	47.7924	92.7047	0	0.0107135621761112	11p	1422
chr11	45000001	46000000	1000000	*	100	47.4198	91.6468	0	0.0192328101357249	11p	1423
chr11	46000001	47000000	1000000	*	100	44.7363	84.6793	0	-0.00966692522799673	11p	1424
chr11	55000001	56000000	1000000	*	100	36.6388	72.9711	0	-0.00990487641623178	11q	1425
chr11	56000001	57000000	1000000	*	100	36.4136	86.384	0	0.0102797759410704	11q	1426
chr11	57000001	58000000	1000000	*	100	45.1295	85.6784	0	0.0025675568966424	11q	1427
chr11	58000001	59000000	1000000	*	100	38.4835	85.6286	0	0.00735314175397439	11q	1428
chr11	59000001	60000000	1000000	*	100	40.7877	83.5569	0	-0.00460642113352883	11q	1429
chr11	60000001	61000000	1000000	*	100	41.9084	85.442	0	0.0179398354717966	11q	1430
chr11	61000001	62000000	1000000	*	100	51.4449	84.8869	0	0.0154358558992709	11q	1431
chr11	62000001	63000000	1000000	*	100	47.844	78.4752	0	0.0294368416836477	11q	1432
chr11	63000001	64000000	1000000	*	100	43.9805	73.8085	0	0.0212602035232753	11q	1433
chr11	66000001	67000000	1000000	*	100	49.5156	82.9079	0	0.0105813133879794	11q	1434
chr11	68000001	69000000	1000000	*	100	48.6826	85.0165	0	0.000498668253910761	11q	1435
chr11	69000001	70000000	1000000	*	100	51.9158	92.2454	0	-0.00651930638159021	11q	1436
chr11	70000001	71000000	1000000	*	95.5696	50.8839631012372	90.288	0	0.00576836594623575	11q	1437
chr11	72000001	73000000	1000000	*	100	47.1071	87.6599	0	0.00381619537998523	11q	1438
chr11	74000001	75000000	1000000	*	100	41.7561	86.4583	0	0.0165178033033225	11q	1439
chr11	75000001	76000000	1000000	*	100	46.5316	87.6598	0	0.00904422058901744	11q	1440
chr11	76000001	77000000	1000000	*	100	44.9604	89.1374	0	-0.0131290864045625	11q	1441
chr11	77000001	78000000	1000000	*	100	43.083	83.177	0	-0.0165975382462952	11q	1442
chr11	78000001	79000000	1000000	*	100	43.3261	88.8	0	0.00928885026278559	11q	1443
chr11	79000001	80000000	1000000	*	100	41.9582	93.2951	0	0.00916012419182655	11q	1444
chr11	80000001	81000000	1000000	*	100	37.3722	90.937	0	-0.0250812854207721	11q	1445
chr11	82000001	83000000	1000000	*	100	37.7856	88.6666	0	0.0107456256920861	11q	1446
chr11	83000001	84000000	1000000	*	100	39.144	87.668	0	0.0300501635464988	11q	1447
chr11	84000001	85000000	1000000	*	100	36.559	92.1825	0	0.0102914076668281	11q	1448
chr11	85000001	86000000	1000000	*	100	38.0858	85.7268	0	0.0236736330761403	11q	1449
chr11	86000001	87000000	1000000	*	100	40.9705	85.9053	0	0.043537781773798	11q	1450
chr11	88000001	89000000	1000000	*	99.7104	36.9242325775446	84.0193	0	0.00568425339412748	11q	1451
chr11	90000001	91000000	1000000	*	100	35.7853	81.9239	0	-0.0112280740359206	11q	1452
chr11	91000001	92000000	1000000	*	100	36.0823	90.8312	0	-0.0187737934448688	11q	1453
chr11	92000001	93000000	1000000	*	100	39.6484	91.2686	0	-0.00400392533177918	11q	1454
chr11	93000001	94000000	1000000	*	100	40.0612	85.9842	0	-0.0152729223366518	11q	1455
chr11	94000001	95000000	1000000	*	100	40.7854	85.9317	0	0.016414964149838	11q	1456
chr11	95000001	96000000	1000000	*	100	39.0716	90.4167	0	0.0359567171615431	11q	1457
chr11	96000001	97000000	1000000	*	99.9814	37.8914478092925	88.3331	0	0.0389169498207632	11q	1458
chr11	97000001	98000000	1000000	*	100	35.7265	90.5407	0	-0.0149962730311978	11q	1459
chr11	98000001	99000000	1000000	*	100	35.5164	87.6648	0	-0.0570289682736149	11q	1460
chr11	99000001	100000000	1000000	*	100	34.798	91.6247	0	-0.00551202803998724	11q	1461
chr11	100000001	101000000	1000000	*	100	37.4506	87.9308	0	0.00599452217953544	11q	1462
chr11	101000001	102000000	1000000	*	100	37.692	85.7501	0	-0.00669449293088986	11q	1463
chr11	102000001	103000000	1000000	*	100	39.8806	86.3526	0	0.0364240101736322	11q	1464
chr11	104000001	105000000	1000000	*	100	35.8881	93.0158	0	0.0102028727797534	11q	1465
chr11	105000001	106000000	1000000	*	100	35.6228	92.0037	0	-0.0183243763252646	11q	1466
chr11	106000001	107000000	1000000	*	100	36.9361	91.2865	0	0.00536743528598327	11q	1467
chr11	107000001	108000000	1000000	*	100	39.3804	85.0117	0	-0.0125629885375387	11q	1468
chr11	108000001	109000000	1000000	*	100	39.2336	86.2073	0	0.016941809286888	11q	1469
chr11	109000001	110000000	1000000	*	100	38.3667	87.6188	0	0.0503636302372732	11q	1470
chr11	111000001	112000000	1000000	*	100	41.4629	91.1267	0	0.0267897582316119	11q	1471
chr11	112000001	113000000	1000000	*	100	42.3824	89.9897	0	0.00993498543345017	11q	1472
chr11	113000001	114000000	1000000	*	100	43.6908	90.4174	0	0.00108887758344145	11q	1473
chr11	115000001	116000000	1000000	*	100	42.0905	94.7558	0	0.0133086877589044	11q	1474
chr11	116000001	117000000	1000000	*	100	45.1747	91.8295	0	0.0159115058704474	11q	1475
chr11	117000001	118000000	1000000	*	100	47.9335	88.7634	0	0.0223758262926299	11q	1476
chr11	118000001	119000000	1000000	*	100	46.2911	84.3962	0	0.0143072470949659	11q	1477
chr11	119000001	120000000	1000000	*	100	49.2271	90.4616	0	0.0204564351233798	11q	1478
chr11	120000001	121000000	1000000	*	100	46.5153	92.9624	0	0.029645140812577	11q	1479
chr11	121000001	122000000	1000000	*	100	41.2091	89.9357	0	0.0539500019745709	11q	1480
chr11	122000001	123000000	1000000	*	100	41.084	87.903	0	0.0117665740602982	11q	1481
chr11	124000001	125000000	1000000	*	100	40.1212	90.1762	0	-0.017278725471063	11q	1482
chr11	125000001	126000000	1000000	*	100	43.8967	88.3044	0	-0.00185672806312293	11q	1483
chr11	126000001	127000000	1000000	*	100	46.8416	92.8034	0	0.00302063948235221	11q	1484
chr11	127000001	128000000	1000000	*	100	39.0724	91.9318	0	0.0175834259167711	11q	1485
chr11	128000001	129000000	1000000	*	100	42.1887	93.9281	0	0.0405671789019977	11q	1486
chr11	129000001	130000000	1000000	*	100	41.0459	85.434	0	-0.00694233167453401	11q	1487
chr11	130000001	131000000	1000000	*	100	43.9652	88.0667	0	-0.0106253827471248	11q	1488
chr11	131000001	132000000	1000000	*	100	43.1392	94.0725	0	-0.00486329833995519	11q	1489
chr11	132000001	133000000	1000000	*	100	41.5831	93.9498	0	-0.0030319633714162	11q	1490
chr11	133000001	134000000	1000000	*	100	44.0878	93.563	0	-0.0251861135901113	11q	1491
chr11	134000001	135000000	1000000	*	100	46.6378	89.7797	0	-0.0348759389412594	11q	1492
chr12	1000001	2000000	1000000	*	100	42.4885	88.2409	0	-0.0171129054498743	12p	1493
