Chromosome,Start,End,arm
chr2,7100001,7200000,2p
chr2,7200001,7300000,2p
chr2,7300001,7400000,2p
chr2,7400001,7500000,2p
chr2,7500001,7600000,2p
chr2,7600001,7700000,2p
chr2,7700001,7800000,2p
chr2,7900001,8000000,2p
chr2,8000001,8100000,2p
chr2,8200001,8300000,2p
chr2,8300001,8400000,2p
chr2,8400001,8500000,2p
chr2,8500001,8600000,2p
chr2,8600001,8700000,2p
chr2,8700001,8800000,2p
chr2,8800001,8900000,2p
chr2,9200001,9300000,2p
chr2,9300001,9400000,2p
chr2,9700001,9800000,2p
chr2,10200001,10300000,2p
chr2,10300001,10400000,2p
chr2,10400001,10500000,2p
chr2,11500001,11600000,2p
chr2,11600001,11700000,2p
chr2,11700001,11800000,2p
chr2,11900001,12000000,2p
chr2,12000001,12100000,2p
chr2,12100001,12200000,2p
chr2,12200001,12300000,2p
chr2,12300001,12400000,2p
chr2,12400001,12500000,2p
chr2,12600001,12700000,2p
chr2,12700001,12800000,2p
chr2,12800001,12900000,2p
chr2,12900001,13000000,2p
chr2,13000001,13100000,2p
chr2,13100001,13200000,2p
chr2,13200001,13300000,2p
chr2,14000001,14100000,2p
chr2,14200001,14300000,2p
chr2,14300001,14400000,2p
chr2,14600001,14700000,2p
chr2,14700001,14800000,2p
chr2,14900001,15000000,2p
chr2,15000001,15100000,2p
chr2,15100001,15200000,2p
chr2,15500001,15600000,2p
chr2,15600001,15700000,2p
chr2,15700001,15800000,2p
chr2,15800001,15900000,2p
chr2,16100001,16200000,2p
chr2,16300001,16400000,2p
chr2,16400001,16500000,2p
chr2,16500001,16600000,2p
chr2,16600001,16700000,2p
chr2,16900001,17000000,2p
chr2,17000001,17100000,2p
chr2,17100001,17200000,2p
chr2,17200001,17300000,2p
chr2,17500001,17600000,2p
chr2,17600001,17700000,2p
chr2,17700001,17800000,2p
chr2,18300001,18400000,2p
chr2,18400001,18500000,2p
chr2,18500001,18600000,2p
chr2,18700001,18800000,2p
chr2,18800001,18900000,2p
chr2,18900001,19000000,2p
chr2,19100001,19200000,2p
chr2,19400001,19500000,2p
chr2,19500001,19600000,2p
chr2,19600001,19700000,2p
chr2,19700001,19800000,2p
chr2,19800001,19900000,2p
chr2,20100001,20200000,2p
chr2,20200001,20300000,2p
chr2,20500001,20600000,2p
chr2,20600001,20700000,2p
chr2,20700001,20800000,2p
chr2,21000001,21100000,2p
chr2,21100001,21200000,2p
chr2,21200001,21300000,2p
chr2,21300001,21400000,2p
chr2,21400001,21500000,2p
chr2,21600001,21700000,2p
chr2,21700001,21800000,2p
chr2,21800001,21900000,2p
chr2,21900001,22000000,2p
chr2,22000001,22100000,2p
chr2,22200001,22300000,2p
chr2,22400001,22500000,2p
chr2,22500001,22600000,2p
chr2,22600001,22700000,2p
chr2,22700001,22800000,2p
chr2,22800001,22900000,2p
chr2,23000001,23100000,2p
chr2,23100001,23200000,2p
chr2,23200001,23300000,2p
chr2,23300001,23400000,2p
chr2,23400001,23500000,2p
chr2,23500001,23600000,2p
chr2,23600001,23700000,2p
chr2,24200001,24300000,2p
chr2,26400001,26500000,2p
chr2,26500001,26600000,2p
chr2,26600001,26700000,2p
chr2,26900001,27000000,2p
chr2,27000001,27100000,2p
chr2,27900001,28000000,2p
chr2,28000001,28100000,2p
chr2,28200001,28300000,2p
chr2,28300001,28400000,2p
chr2,28400001,28500000,2p
chr2,28500001,28600000,2p
chr2,28600001,28700000,2p
chr2,29000001,29100000,2p
chr2,29100001,29200000,2p
chr2,29200001,29300000,2p
chr2,29300001,29400000,2p
chr2,29400001,29500000,2p
chr2,29500001,29600000,2p
chr2,29600001,29700000,2p
chr2,29700001,29800000,2p
chr2,29800001,29900000,2p
chr2,29900001,30000000,2p
chr2,30200001,30300000,2p
chr2,30300001,30400000,2p
chr2,30400001,30500000,2p
chr2,30600001,30700000,2p
chr2,30700001,30800000,2p
chr2,30900001,31000000,2p
chr2,31000001,31100000,2p
chr2,31100001,31200000,2p
chr2,31200001,31300000,2p
chr2,31300001,31400000,2p
chr2,33300001,33400000,2p
chr2,34000001,34100000,2p
chr2,34200001,34300000,2p
chr2,34300001,34400000,2p
chr2,34900001,35000000,2p
chr2,35200001,35300000,2p
chr2,35600001,35700000,2p
chr2,35900001,36000000,2p
chr2,36300001,36400000,2p
chr2,36400001,36500000,2p
chr2,36500001,36600000,2p
chr2,36700001,36800000,2p
chr2,37300001,37400000,2p
chr2,37600001,37700000,2p
chr2,37800001,37900000,2p
chr2,38200001,38300000,2p
chr2,38900001,39000000,2p
chr2,39300001,39400000,2p
chr2,39600001,39700000,2p
chr2,39700001,39800000,2p
chr2,40100001,40200000,2p
chr2,40300001,40400000,2p
chr2,40400001,40500000,2p
chr2,40500001,40600000,2p
chr2,40800001,40900000,2p
chr2,40900001,41000000,2p
chr2,41100001,41200000,2p
chr2,41200001,41300000,2p
chr2,41400001,41500000,2p
chr2,41600001,41700000,2p
chr2,41700001,41800000,2p
chr2,41800001,41900000,2p
chr2,41900001,42000000,2p
chr2,42200001,42300000,2p
chr2,42300001,42400000,2p
chr2,43000001,43100000,2p
chr2,43300001,43400000,2p
chr2,43400001,43500000,2p
chr2,43900001,44000000,2p
chr2,44400001,44500000,2p
chr2,44600001,44700000,2p
chr2,44700001,44800000,2p
chr2,44800001,44900000,2p
chr2,44900001,45000000,2p
chr2,45100001,45200000,2p
chr2,45200001,45300000,2p
chr2,45300001,45400000,2p
chr2,45400001,45500000,2p
chr2,45500001,45600000,2p
chr2,45600001,45700000,2p
chr2,45700001,45800000,2p
chr2,45800001,45900000,2p
chr2,45900001,46000000,2p
chr2,46000001,46100000,2p
chr2,46100001,46200000,2p
chr2,46300001,46400000,2p
chr2,46400001,46500000,2p
chr2,46500001,46600000,2p
chr2,46600001,46700000,2p
chr2,46700001,46800000,2p
chr2,46800001,46900000,2p
chr2,46900001,47000000,2p
chr2,47000001,47100000,2p
chr2,48800001,48900000,2p
chr2,48900001,49000000,2p
chr2,49100001,49200000,2p
chr2,49600001,49700000,2p
chr2,49700001,49800000,2p
chr2,49900001,50000000,2p
chr2,50000001,50100000,2p
chr2,50100001,50200000,2p
chr2,50200001,50300000,2p
chr2,50300001,50400000,2p
chr2,50400001,50500000,2p
chr2,50600001,50700000,2p
chr2,50700001,50800000,2p
chr2,50800001,50900000,2p
chr2,50900001,51000000,2p
chr2,51000001,51100000,2p
chr2,51100001,51200000,2p
chr2,51200001,51300000,2p
chr2,51400001,51500000,2p
chr2,51500001,51600000,2p
chr2,51600001,51700000,2p
chr2,51900001,52000000,2p
chr2,52100001,52200000,2p
chr2,52200001,52300000,2p
chr2,52300001,52400000,2p
chr2,52600001,52700000,2p
chr2,52700001,52800000,2p
chr2,52800001,52900000,2p
chr2,53100001,53200000,2p
chr2,53400001,53500000,2p
chr2,54200001,54300000,2p
chr2,54300001,54400000,2p
chr2,54500001,54600000,2p
chr2,54600001,54700000,2p
chr2,54700001,54800000,2p
chr2,54800001,54900000,2p
chr2,54900001,55000000,2p
chr2,55000001,55100000,2p
chr2,55900001,56000000,2p
chr2,56200001,56300000,2p
chr2,56300001,56400000,2p
chr2,56900001,57000000,2p
chr2,57700001,57800000,2p
chr2,57800001,57900000,2p
chr2,57900001,58000000,2p
chr2,58000001,58100000,2p
chr2,58200001,58300000,2p
chr2,58400001,58500000,2p
chr2,58500001,58600000,2p
chr2,58600001,58700000,2p
chr2,58700001,58800000,2p
chr2,58800001,58900000,2p
chr2,58900001,59000000,2p
chr2,59100001,59200000,2p
chr2,59200001,59300000,2p
chr2,59300001,59400000,2p
chr2,59500001,59600000,2p
chr2,59600001,59700000,2p
chr2,59700001,59800000,2p
chr2,59800001,59900000,2p
chr2,59900001,60000000,2p
chr2,60200001,60300000,2p
chr2,60300001,60400000,2p
chr2,60400001,60500000,2p
chr2,60500001,60600000,2p
chr2,61200001,61300000,2p
chr2,62400001,62500000,2p
chr2,62900001,63000000,2p
chr2,63800001,63900000,2p
chr2,64100001,64200000,2p
chr2,64300001,64400000,2p
chr2,64400001,64500000,2p
chr2,64500001,64600000,2p
chr2,64600001,64700000,2p
chr2,64700001,64800000,2p
chr2,64900001,65000000,2p
chr2,65600001,65700000,2p
chr2,65700001,65800000,2p
chr2,65800001,65900000,2p
chr2,66000001,66100000,2p
chr2,66400001,66500000,2p
chr2,66500001,66600000,2p
chr2,66700001,66800000,2p
chr2,66800001,66900000,2p
chr2,66900001,67000000,2p
chr2,67000001,67100000,2p
chr2,67200001,67300000,2p
chr2,67400001,67500000,2p
chr2,67600001,67700000,2p
chr2,67700001,67800000,2p
chr2,67800001,67900000,2p
chr2,68200001,68300000,2p
chr2,68700001,68800000,2p
chr2,68800001,68900000,2p
chr2,68900001,69000000,2p
chr2,69000001,69100000,2p
chr2,69100001,69200000,2p
chr2,69200001,69300000,2p
chr2,69500001,69600000,2p
chr2,69900001,70000000,2p
chr2,70500001,70600000,2p
chr2,70700001,70800000,2p
chr2,70900001,71000000,2p
chr2,71500001,71600000,2p
chr2,71600001,71700000,2p
chr2,71700001,71800000,2p
chr2,71800001,71900000,2p
chr2,71900001,72000000,2p
chr2,72100001,72200000,2p
chr2,72300001,72400000,2p
chr2,72500001,72600000,2p
chr2,72800001,72900000,2p
chr2,72900001,73000000,2p
chr2,73000001,73100000,2p
chr2,73200001,73300000,2p
chr2,74000001,74100000,2p
chr2,74300001,74400000,2p
chr2,74500001,74600000,2p
chr2,74600001,74700000,2p
chr2,74800001,74900000,2p
chr2,75100001,75200000,2p
chr2,75400001,75500000,2p
chr2,75500001,75600000,2p
chr2,75600001,75700000,2p
chr2,75700001,75800000,2p
chr2,75900001,76000000,2p
chr2,76200001,76300000,2p
chr2,76400001,76500000,2p
chr2,76600001,76700000,2p
chr2,76800001,76900000,2p
chr2,76900001,77000000,2p
chr2,77300001,77400000,2p
chr2,77400001,77500000,2p
chr2,78000001,78100000,2p
chr2,78200001,78300000,2p
chr2,78300001,78400000,2p
chr2,78500001,78600000,2p
chr2,78800001,78900000,2p
chr2,78900001,79000000,2p
chr2,79300001,79400000,2p
chr2,79500001,79600000,2p
chr2,79600001,79700000,2p
chr2,79700001,79800000,2p
chr2,79900001,80000000,2p
chr2,80000001,80100000,2p
chr2,80100001,80200000,2p
chr2,80200001,80300000,2p
chr2,80300001,80400000,2p
chr2,80400001,80500000,2p
chr2,80500001,80600000,2p
chr2,80600001,80700000,2p
chr2,80700001,80800000,2p
chr2,80900001,81000000,2p
chr2,81000001,81100000,2p
chr2,81100001,81200000,2p
chr2,81400001,81500000,2p
chr2,81500001,81600000,2p
chr2,81700001,81800000,2p
chr2,82000001,82100000,2p
chr2,82100001,82200000,2p
chr2,82200001,82300000,2p
chr2,82300001,82400000,2p
chr2,82400001,82500000,2p
chr2,82500001,82600000,2p
chr2,82600001,82700000,2p
chr2,82700001,82800000,2p
chr2,83100001,83200000,2p
chr2,83200001,83300000,2p
chr2,83400001,83500000,2p
chr2,83500001,83600000,2p
chr2,83600001,83700000,2p
chr2,84000001,84100000,2p
chr2,84700001,84800000,2p
chr2,84800001,84900000,2p
chr2,85700001,85800000,2p
chr2,86000001,86100000,2p
chr2,86400001,86500000,2p
chr2,88100001,88200000,2p
chr2,88200001,88300000,2p
chr2,95300001,95400000,2q
chr2,96500001,96600000,2q
chr2,97700001,97800000,2q
chr2,98100001,98200000,2q
chr2,98200001,98300000,2q
chr2,98300001,98400000,2q
chr2,98500001,98600000,2q
chr2,98700001,98800000,2q
chr2,98800001,98900000,2q
chr2,99600001,99700000,2q
chr2,99800001,99900000,2q
chr2,99900001,100000000,2q
chr2,100200001,100300000,2q
chr2,100600001,100700000,2q
chr2,100700001,100800000,2q
chr2,100800001,100900000,2q
chr2,100900001,101000000,2q
chr2,101800001,101900000,2q
chr2,101900001,102000000,2q
chr2,102000001,102100000,2q
chr2,102100001,102200000,2q
chr2,102200001,102300000,2q
chr2,102600001,102700000,2q
chr2,102700001,102800000,2q
chr2,102900001,103000000,2q
chr2,103100001,103200000,2q
chr2,103300001,103400000,2q
chr2,103600001,103700000,2q
chr2,103700001,103800000,2q
chr2,103800001,103900000,2q
chr2,103900001,104000000,2q
chr2,104000001,104100000,2q
chr2,104100001,104200000,2q
chr2,104200001,104300000,2q
chr2,104300001,104400000,2q
chr2,104400001,104500000,2q
chr2,104500001,104600000,2q
chr2,104700001,104800000,2q
chr2,104800001,104900000,2q
chr2,105000001,105100000,2q
chr2,105100001,105200000,2q
chr2,105300001,105400000,2q
chr2,105400001,105500000,2q
chr2,105500001,105600000,2q
chr2,105600001,105700000,2q
chr2,105700001,105800000,2q
chr2,105800001,105900000,2q
chr2,106000001,106100000,2q
chr2,106600001,106700000,2q
chr2,106700001,106800000,2q
chr2,106800001,106900000,2q
chr2,107000001,107100000,2q
chr2,107300001,107400000,2q
chr2,107400001,107500000,2q
chr2,107500001,107600000,2q
chr2,107600001,107700000,2q
chr2,107700001,107800000,2q
chr2,108000001,108100000,2q
chr2,108100001,108200000,2q
chr2,108900001,109000000,2q
chr2,109200001,109300000,2q
chr2,109300001,109400000,2q
chr2,109400001,109500000,2q
chr2,110700001,110800000,2q
chr2,110800001,110900000,2q
chr2,110900001,111000000,2q
chr2,111000001,111100000,2q
chr2,111100001,111200000,2q
chr2,112700001,112800000,2q
chr2,112900001,113000000,2q
chr2,113000001,113100000,2q
chr2,113900001,114000000,2q
chr2,114100001,114200000,2q
chr2,114200001,114300000,2q
chr2,114400001,114500000,2q
chr2,114500001,114600000,2q
chr2,114600001,114700000,2q
chr2,114700001,114800000,2q
chr2,114800001,114900000,2q
chr2,114900001,115000000,2q
chr2,115100001,115200000,2q
chr2,115200001,115300000,2q
chr2,115400001,115500000,2q
chr2,115500001,115600000,2q
chr2,115600001,115700000,2q
chr2,115700001,115800000,2q
chr2,116400001,116500000,2q
chr2,117300001,117400000,2q
chr2,118000001,118100000,2q
chr2,118200001,118300000,2q
chr2,118300001,118400000,2q
chr2,118500001,118600000,2q
chr2,118600001,118700000,2q
chr2,118700001,118800000,2q
chr2,118800001,118900000,2q
chr2,119100001,119200000,2q
chr2,119200001,119300000,2q
chr2,119400001,119500000,2q
chr2,119500001,119600000,2q
chr2,119700001,119800000,2q
chr2,119900001,120000000,2q
chr2,120300001,120400000,2q
chr2,120400001,120500000,2q
chr2,120500001,120600000,2q
chr2,120600001,120700000,2q
chr2,120700001,120800000,2q
chr2,120800001,120900000,2q
chr2,120900001,121000000,2q
chr2,121000001,121100000,2q
chr2,121100001,121200000,2q
chr2,121900001,122000000,2q
chr2,122100001,122200000,2q
chr2,122200001,122300000,2q
chr2,122400001,122500000,2q
chr2,122500001,122600000,2q
chr2,122600001,122700000,2q
chr2,122700001,122800000,2q
chr2,122800001,122900000,2q
chr2,122900001,123000000,2q
chr2,123000001,123100000,2q
chr2,123100001,123200000,2q
chr2,123200001,123300000,2q
chr2,123500001,123600000,2q
chr2,123700001,123800000,2q
chr2,123900001,124000000,2q
chr2,124000001,124100000,2q
chr2,124200001,124300000,2q
chr2,124500001,124600000,2q
chr2,124700001,124800000,2q
chr2,124800001,124900000,2q
chr2,124900001,125000000,2q
chr2,125100001,125200000,2q
chr2,125200001,125300000,2q
chr2,125400001,125500000,2q
chr2,125500001,125600000,2q
chr2,125700001,125800000,2q
chr2,125900001,126000000,2q
chr2,126200001,126300000,2q
chr2,126300001,126400000,2q
chr2,126500001,126600000,2q
chr2,126700001,126800000,2q
chr2,126800001,126900000,2q
chr2,126900001,127000000,2q
chr2,127000001,127100000,2q
chr2,127400001,127500000,2q
chr2,127600001,127700000,2q
chr2,128300001,128400000,2q
chr2,128400001,128500000,2q
chr2,128500001,128600000,2q
chr2,128700001,128800000,2q
chr2,129100001,129200000,2q
chr2,129200001,129300000,2q
chr2,129300001,129400000,2q
chr2,129700001,129800000,2q
chr2,132400001,132500000,2q
chr2,132600001,132700000,2q
chr2,132700001,132800000,2q
chr2,132800001,132900000,2q
chr2,132900001,133000000,2q
chr2,133000001,133100000,2q
chr2,133100001,133200000,2q
chr2,133200001,133300000,2q
chr2,133400001,133500000,2q
chr2,133500001,133600000,2q
chr2,133700001,133800000,2q
chr2,133800001,133900000,2q
chr2,134100001,134200000,2q
chr2,134200001,134300000,2q
chr2,134300001,134400000,2q
chr2,134400001,134500000,2q
chr2,134500001,134600000,2q
chr2,136000001,136100000,2q
chr2,136100001,136200000,2q
chr2,136300001,136400000,2q
chr2,136400001,136500000,2q
chr2,136500001,136600000,2q
chr2,136700001,136800000,2q
chr2,136800001,136900000,2q
chr2,137400001,137500000,2q
chr2,137700001,137800000,2q
chr2,137800001,137900000,2q
chr2,138000001,138100000,2q
chr2,138100001,138200000,2q
chr2,138300001,138400000,2q
chr2,138600001,138700000,2q
chr2,138700001,138800000,2q
chr2,138800001,138900000,2q
chr2,139000001,139100000,2q
chr2,139100001,139200000,2q
chr2,139400001,139500000,2q
chr2,139500001,139600000,2q
chr2,139700001,139800000,2q
chr2,139800001,139900000,2q
chr2,140000001,140100000,2q
chr2,140100001,140200000,2q
chr2,140300001,140400000,2q
chr2,140500001,140600000,2q
chr2,140600001,140700000,2q
chr2,140700001,140800000,2q
chr2,140800001,140900000,2q
chr2,140900001,141000000,2q
chr2,141000001,141100000,2q
chr2,141100001,141200000,2q
chr2,141200001,141300000,2q
chr2,141300001,141400000,2q
chr2,141500001,141600000,2q
chr2,141600001,141700000,2q
chr2,141700001,141800000,2q
chr2,141800001,141900000,2q
chr2,141900001,142000000,2q
chr2,142000001,142100000,2q
chr2,142100001,142200000,2q
chr2,142200001,142300000,2q
chr2,142300001,142400000,2q
chr2,142500001,142600000,2q
chr2,143200001,143300000,2q
chr2,143300001,143400000,2q
chr2,143400001,143500000,2q
chr2,143500001,143600000,2q
chr2,143600001,143700000,2q
chr2,143700001,143800000,2q
chr2,143800001,143900000,2q
chr2,143900001,144000000,2q
chr2,144000001,144100000,2q
chr2,144100001,144200000,2q
chr2,144200001,144300000,2q
chr2,144300001,144400000,2q
chr2,144400001,144500000,2q
chr2,144500001,144600000,2q
chr2,144600001,144700000,2q
chr2,144800001,144900000,2q
chr2,144900001,145000000,2q
chr2,145000001,145100000,2q
chr2,145100001,145200000,2q
chr2,145200001,145300000,2q
chr2,145300001,145400000,2q
chr2,145400001,145500000,2q
chr2,145500001,145600000,2q
chr2,145600001,145700000,2q
chr2,145700001,145800000,2q
chr2,145800001,145900000,2q
chr2,145900001,146000000,2q
chr2,146000001,146100000,2q
chr2,146100001,146200000,2q
chr2,146200001,146300000,2q
chr2,146300001,146400000,2q
chr2,146500001,146600000,2q
chr2,146800001,146900000,2q
chr2,146900001,147000000,2q
chr2,147300001,147400000,2q
chr2,147400001,147500000,2q
chr2,147500001,147600000,2q
chr2,147600001,147700000,2q
chr2,147800001,147900000,2q
chr2,147900001,148000000,2q
chr2,148000001,148100000,2q
chr2,148500001,148600000,2q
chr2,148600001,148700000,2q
chr2,148900001,149000000,2q
chr2,149000001,149100000,2q
chr2,149100001,149200000,2q
chr2,149300001,149400000,2q
chr2,150000001,150100000,2q
chr2,150200001,150300000,2q
chr2,150300001,150400000,2q
chr2,150400001,150500000,2q
chr2,150600001,150700000,2q
chr2,150700001,150800000,2q
chr2,150800001,150900000,2q
chr2,151000001,151100000,2q
chr2,151100001,151200000,2q
chr2,151800001,151900000,2q
chr2,152400001,152500000,2q
chr2,152500001,152600000,2q
chr2,152600001,152700000,2q
chr2,152700001,152800000,2q
chr2,153100001,153200000,2q
chr2,153800001,153900000,2q
chr2,153900001,154000000,2q
chr2,154000001,154100000,2q
chr2,154200001,154300000,2q
chr2,154300001,154400000,2q
chr2,154400001,154500000,2q
chr2,154600001,154700000,2q
chr2,154700001,154800000,2q
chr2,155000001,155100000,2q
chr2,155500001,155600000,2q
chr2,155600001,155700000,2q
chr2,155700001,155800000,2q
chr2,155800001,155900000,2q
chr2,156000001,156100000,2q
chr2,156100001,156200000,2q
chr2,156500001,156600000,2q
chr2,156600001,156700000,2q
chr2,157200001,157300000,2q
chr2,157400001,157500000,2q
chr2,157600001,157700000,2q
chr2,157800001,157900000,2q
chr2,158100001,158200000,2q
chr2,158500001,158600000,2q
chr2,158600001,158700000,2q
chr2,158700001,158800000,2q
chr2,159100001,159200000,2q
chr2,159900001,160000000,2q
chr2,160000001,160100000,2q
chr2,160200001,160300000,2q
chr2,160300001,160400000,2q
chr2,160400001,160500000,2q
chr2,160500001,160600000,2q
chr2,160600001,160700000,2q
chr2,161100001,161200000,2q
chr2,161300001,161400000,2q
chr2,161600001,161700000,2q
chr2,161700001,161800000,2q
chr2,161900001,162000000,2q
chr2,162000001,162100000,2q
chr2,162100001,162200000,2q
chr2,162200001,162300000,2q
chr2,162300001,162400000,2q
chr2,162400001,162500000,2q
chr2,162600001,162700000,2q
chr2,162700001,162800000,2q
chr2,162800001,162900000,2q
chr2,162900001,163000000,2q
chr2,163100001,163200000,2q
chr2,163200001,163300000,2q
chr2,163300001,163400000,2q
chr2,163400001,163500000,2q
chr2,163600001,163700000,2q
chr2,163700001,163800000,2q
chr2,163800001,163900000,2q
chr2,163900001,164000000,2q
chr2,164000001,164100000,2q
chr2,164300001,164400000,2q
chr2,164400001,164500000,2q
chr2,164500001,164600000,2q
chr2,164600001,164700000,2q
chr2,164700001,164800000,2q
chr2,164800001,164900000,2q
chr2,165000001,165100000,2q
chr2,165100001,165200000,2q
chr2,165200001,165300000,2q
chr2,165300001,165400000,2q
chr2,165500001,165600000,2q
chr2,165600001,165700000,2q
chr2,165800001,165900000,2q
chr2,166000001,166100000,2q
chr2,166100001,166200000,2q
chr2,166200001,166300000,2q
chr2,166300001,166400000,2q
chr2,167200001,167300000,2q
chr2,167700001,167800000,2q
chr2,167900001,168000000,2q
chr2,168000001,168100000,2q
chr2,168100001,168200000,2q
chr2,168400001,168500000,2q
chr2,168500001,168600000,2q
chr2,168700001,168800000,2q
chr2,168900001,169000000,2q
chr2,169100001,169200000,2q
chr2,170000001,170100000,2q
chr2,170200001,170300000,2q
chr2,170300001,170400000,2q
chr2,170500001,170600000,2q
